category,application_number,status,started_at_utc,finished_at_utc,benchmark_input,analysis_json,analysis_html,error
,EP17191704,needs_review,2026-06-18T04:30:28.985283+00:00,2026-06-18T04:36:09.362946+00:00,疾病分类9个样例/肿瘤/EP17191704/EP17191704-benchmark-input.json,疾病分类9个样例/肿瘤/EP17191704/EP17191704-analysis.json,疾病分类9个样例/肿瘤/EP17191704/EP17191704-analysis.html,"CalledProcessError(1, ['/Users/zzx/Desktop/化学专利/patent-benchmark-pipeline/.venv/bin/python', 'scripts/verify_report_sources.py', '疾病分类9个样例/肿瘤/EP17191704/EP17191704-analysis.json', '--case-dir', '疾病分类9个样例/肿瘤/EP17191704', '--min-score', '0.88'])"
