"applicationNumber","documentId","date","title","phase","pages","fileName","path","url"
"EP18712343","E1NQ5OFH2011DSU","19.03.2018","Abstract","International Searching Authority","1","19-03-2018_Abstract_E1NQ5OFH2011DSU.pdf","F:\benchmark\epo-report-analysis\markush-run\疾病分类9个样例\代谢性疾病\EP18712343\original-application\19-03-2018_Abstract_E1NQ5OFH2011DSU.pdf","https://register.epo.org/application?documentId=E1NQ5OFH2011DSU&appnumber=EP18712343&showPdfPage=all&proc="
"EP18712343","E1NQ5OFG6074DSU","19.03.2018","Claims","International Searching Authority","12","19-03-2018_Claims_E1NQ5OFG6074DSU.pdf","F:\benchmark\epo-report-analysis\markush-run\疾病分类9个样例\代谢性疾病\EP18712343\original-application\19-03-2018_Claims_E1NQ5OFG6074DSU.pdf","https://register.epo.org/application?documentId=E1NQ5OFG6074DSU&appnumber=EP18712343&showPdfPage=all&proc="
"EP18712343","E1NQ5OFG3137DSU","19.03.2018","Description","International Searching Authority","118","19-03-2018_Description_E1NQ5OFG3137DSU.pdf","F:\benchmark\epo-report-analysis\markush-run\疾病分类9个样例\代谢性疾病\EP18712343\original-application\19-03-2018_Description_E1NQ5OFG3137DSU.pdf","https://register.epo.org/application?documentId=E1NQ5OFG3137DSU&appnumber=EP18712343&showPdfPage=all&proc="
"EP18712343","E1NQ5OFG9036DSU","19.03.2018","Drawings","International Searching Authority","17","19-03-2018_Drawings_E1NQ5OFG9036DSU.pdf","F:\benchmark\epo-report-analysis\markush-run\疾病分类9个样例\代谢性疾病\EP18712343\original-application\19-03-2018_Drawings_E1NQ5OFG9036DSU.pdf","https://register.epo.org/application?documentId=E1NQ5OFG9036DSU&appnumber=EP18712343&showPdfPage=all&proc="
"EP18712343","LFKTH8PQ1FEWXZS","31.03.2023","Bibliographic data of the European patent application","Search / examination","2","31-03-2023_Bibliographic_data_of_the_European_patent_application_LFKTH8PQ1FEWXZS.pdf","F:\benchmark\epo-report-analysis\markush-run\疾病分类9个样例\代谢性疾病\EP18712343\original-application\31-03-2023_Bibliographic_data_of_the_European_patent_application_LFKTH8PQ1FEWXZS.pdf","https://register.epo.org/application?documentId=LFKTH8PQ1FEWXZS&appnumber=EP18712343&showPdfPage=all&proc="
