applicationNumber,documentId,date,title,phase,pages,fileName,path,url
EP17191704,E0XSQBDH5433DSU,18.09.2017,Abstract,Search / examination,1,18-09-2017_Abstract_E0XSQBDH5433DSU.pdf,F:\benchmark\epo-report-analysis\markush-run\benchmark-api50\EP17191704\original-application\18-09-2017_Abstract_E0XSQBDH5433DSU.pdf,https://register.epo.org/application?documentId=E0XSQBDH5433DSU&appnumber=EP17191704&showPdfPage=all&proc=
EP17191704,E0XSQBDH2910DSU,18.09.2017,Claims,Search / examination,10,18-09-2017_Claims_E0XSQBDH2910DSU.pdf,F:\benchmark\epo-report-analysis\markush-run\benchmark-api50\EP17191704\original-application\18-09-2017_Claims_E0XSQBDH2910DSU.pdf,https://register.epo.org/application?documentId=E0XSQBDH2910DSU&appnumber=EP17191704&showPdfPage=all&proc=
EP17191704,E0XSQBDH0111DSU,18.09.2017,Description,Search / examination,175,18-09-2017_Description_E0XSQBDH0111DSU.pdf,F:\benchmark\epo-report-analysis\markush-run\benchmark-api50\EP17191704\original-application\18-09-2017_Description_E0XSQBDH0111DSU.pdf,https://register.epo.org/application?documentId=E0XSQBDH0111DSU&appnumber=EP17191704&showPdfPage=all&proc=
EP17191704,E0XSQBJI4573DSU,18.09.2017,Drawings,Search / examination,8,18-09-2017_Drawings_E0XSQBJI4573DSU.pdf,F:\benchmark\epo-report-analysis\markush-run\benchmark-api50\EP17191704\original-application\18-09-2017_Drawings_E0XSQBJI4573DSU.pdf,https://register.epo.org/application?documentId=E0XSQBJI4573DSU&appnumber=EP17191704&showPdfPage=all&proc=
EP17191704,E0XSP8QS2589DSU,18.09.2017,Request for grant of a European patent,Search / examination,5,18-09-2017_Request_for_grant_of_a_European_patent_E0XSP8QS2589DSU.pdf,F:\benchmark\epo-report-analysis\markush-run\benchmark-api50\EP17191704\original-application\18-09-2017_Request_for_grant_of_a_European_patent_E0XSP8QS2589DSU.pdf,https://register.epo.org/application?documentId=E0XSP8QS2589DSU&appnumber=EP17191704&showPdfPage=all&proc=
